speaker,utt_id,utterance,emotion,sentiment,eda1,eda2,eda3,eda4,eda5,EDA,all_match,con_match,match
b'Ses04M_script03_2_F',013,b'',fru,,sd,sd,sv,sd,fc,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04M_script03_2_M',014,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',015,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',014,b'',ang,,fc,sd,nn,nn,nn,nn,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script03_2_M',016,b'',fru,,sd,sd,fc,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',015,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',017,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',016,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',018,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_F',017,b'',ang,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_M',019,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',018,b'',fru,,sv,qy,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script03_2_M',020,b'',ang,,fp,sd,sv,sv,aa,sv,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script03_2_F',019,b'',ang,,br,br,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script03_2_M',021,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',022,b'',ang,,qy^d,sd,^q,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04M_script03_2_F',020,b'',fru,,sd,sd,^q,sd,ad,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04M_script03_2_M',023,b'',fru,,sd,sd,fc,sd,fc,fc,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04M_script03_2_F',021,b'',xxx,,sd,sd,sd,sd,qy^d,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script03_2_M',024,b'',ang,,sv,sv,aa,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',022,b'',ang,,aa,sd,^q,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04M_script03_2_M',025,b'',ang,,aa,sv,sv,aa,aa,aa,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',023,b'',ang,,ba,sd,^q,fc,"fo_o_fw_""_by_bc",xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',026,b'',neu,,br,sd,qy,qy,br,qy,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04M_script03_2_F',024,b'',neu,,sv,sd,sv,qy^d,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_M',027,b'',ang,,sv,sv,sv,qy^d,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_F',025,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',028,b'',neu,,br,sd,br,qy,br,br,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_M',029,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',026,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',030,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',027,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',031,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',028,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',032,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',029,b'',ang,,sd,sd,na,ng,sd,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04M_script03_2_M',033,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',030,b'',ang,,^2,^2,bf,sv,bf,bf,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04M_script03_2_M',034,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',035,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',031,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',036,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',032,b'',ang,,sv,sv,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_M',037,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',033,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',038,b'',ang,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',034,b'',ang,,b,bf,sv,ba,b,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',039,b'',xxx,,sd,sv,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',035,b'',ang,,sv,sv,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script03_2_M',040,b'',ang,,sv,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_M',041,b'',ang,,sv,sv,sv,ad,fc,sv,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04M_script03_2_F',036,b'',ang,,br,qw,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script03_2_M',042,b'',xxx,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',037,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',043,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',038,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',044,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',039,b'',ang,,ad,^2,ad,ad,ba,ad,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script03_2_M',045,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',040,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',046,b'',ang,,sd,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script03_2_F',041,b'',ang,,ad,ad,ad,fc,fc,fc,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04M_script03_2_M',047,b'',ang,,sd,ad,ad,ad,fc,ad,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script03_2_F',042,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',043,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',048,b'',ang,,sd,sd,x,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04M_script03_2_F',044,b'',ang,,sd,sd,sv,^q,sv,sv,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04M_script03_2_M',049,b'',ang,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script03_2_F',045,b'',ang,,sd,qy^d,bf,ad,aa,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',050,b'',ang,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_F',046,b'',ang,,sv,sv,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script03_2_F',047,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',051,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',048,b'',ang,,b,sd,^q,aa,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',052,b'',ang,,sv,sv,sv,bf,aa,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',049,b'',ang,,sd,^q,^q,^q,sv,^q,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04M_script03_2_M',053,b'',ang,,sd,t3,ad,bf,fc,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_M',054,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',050,b'',ang,,qy,qy,ad,qy,br,qy,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04M_script03_2_M',055,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04M_script03_2_F',051,b'',ang,,sv,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04M_script03_2_M',056,b'',ang,,ba,sv,ba,^2,ba,ba,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04M_script03_2_F',052,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',000,b'',xxx,,qh,sv,sd,sd,qw,sd,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04F_script01_1_M',000,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',001,b'',sur,,sd,sd,sd,qy,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',001,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',002,b'',xxx,,br,qy,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04F_script01_1_M',002,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',003,b'',xxx,,qw,qw,qw,qy,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',003,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',004,b'',sad,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',004,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',005,b'',xxx,,qy^d,sd,qy^d,qy,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',005,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',006,b'',fru,,qw,sd,qw,sd,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',006,b'',xxx,,sv,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_F',007,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',008,b'',xxx,,qw,qo,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_M',007,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',009,b'',sur,,br,br,br,qw,^2,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',008,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',010,b'',xxx,,qw,qo,qo,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_M',009,b'',ang,,sd,sd,sv,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_F',011,b'',ang,,qw,qo,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_M',010,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',011,b'',xxx,,qw,qy,qy,qy,qy,qy,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_F',012,b'',ang,,fc,sv,ad,sv,sd,sv,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04F_script01_1_M',012,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',013,b'',ang,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_M',013,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',014,b'',ang,,sv,sd,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_M',014,b'',fru,,fc,fc,ad,ad,fc,ad,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04F_script01_1_F',015,b'',ang,,sv,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',015,b'',fru,,fc,qy,ad,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_F',016,b'',xxx,,br,qw,qw,qw,br,qw,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_script01_1_M',016,b'',neu,,sv,qh,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_F',017,b'',xxx,,sd,sd,sd,qw,qy,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04F_script01_1_M',017,b'',neu,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',018,b'',neu,,sd,sv,sv,qy,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',018,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',019,b'',ang,,qw,qo,qw,qy,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',019,b'',fru,,sd,sd,ad,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_F',020,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',020,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',021,b'',fru,,sd,sd,^q,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_M',021,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',022,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',022,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',023,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',023,b'',ang,,sv,sv,sd,sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_F',024,b'',ang,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',024,b'',fru,,sd,sd,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_script01_1_F',025,b'',neu,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',025,b'',ang,,ba,^2,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_F',026,b'',xxx,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',026,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',027,b'',fru,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_script01_1_M',027,b'',fru,,sv,sd,sv,sd,sv,sv,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_M',028,b'',ang,,sd,sd,sd,^q,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_F',028,b'',fru,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',029,b'',ang,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_F',029,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',030,b'',ang,,sv,sd,sv,sv,sd,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_script01_1_F',030,b'',ang,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',031,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',032,b'',sad,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',031,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',032,b'',ang,,qy,qy,sd,^q,qy,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',033,b'',xxx,,sd,sd,^q,sv,sd,sd,AllNotMatch,NotConMatch,ConfMatchOnlyTwo12
b'Ses04F_script01_1_F',033,b'',xxx,,ad,ad,ad,ad,ad,ad,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',034,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',035,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_F',034,b'',xxx,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',036,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',035,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',037,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',036,b'',ang,,qy,qy,qy,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04F_script01_1_M',038,b'',ang,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',037,b'',ang,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',039,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',040,b'',fru,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',038,b'',fru,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',041,b'',xxx,,sd,sd,na,sd,sd,sd,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_F',039,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_M',042,b'',fru,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_F',040,b'',ang,,sv,qy,sv,sv,ad,sv,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_script01_1_F',041,b'',ang,,qw,sd,sd,qw,qw,qw,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_M',043,b'',fru,,sd,sd,^q,fc,sd,sd,AllNotMatch,NotConMatch,ConfMatchFirst123
b'Ses04F_script01_1_F',042,b'',ang,,sv,qy,qy^d,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_script01_1_M',044,b'',xxx,,sd,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_script01_1_F',043,b'',xxx,,qy^d,qy^d,qy^d,qy,qy,qy,AllNotMatch,ConMatch_eda5_eda4_con,NotMatch
b'Ses04F_script01_1_M',045,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_script01_1_F',044,b'',ang,,ba,ba,sv,sd,b,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',000,b'',neu,,qw,qy,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro07_F',000,b'',exc,,br,qh,qw,qw,qw,qw,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro07_M',001,b'',exc,,br,br,br,qw,br,br,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro07_F',001,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',002,b'',sur,,^2,^2,ad,b^m,sd,xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',002,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',003,b'',sur,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',003,b'',exc,,sd,sd,na,na,sd,na,AllNotMatch,ConMatch_eda4_eda3_con,NotMatch
b'Ses04F_impro07_M',004,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',004,b'',exc,,sv,sv,"fo_o_fw_""_by_bc",sv,sv,sv,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro07_M',005,b'',exc,,ba,ba,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro07_F',005,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',006,b'',exc,,ba,ba,ba,ba,sv,ba,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_impro07_F',006,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',007,b'',xxx,,sd,sv,sd,sd,sv,sd,AllNotMatch,ConMatch_eda4_eda3_strong,NotMatch
b'Ses04F_impro07_F',007,b'',exc,,b,b,aa,b,b,b,AllNotMatch,ConMatch_eda5_eda4_strong,NotMatch
b'Ses04F_impro07_F',008,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',008,b'',xxx,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',009,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',009,b'',neu,,sv,sd,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro07_F',010,b'',exc,,qy,qy,qy,qy,qy,qy,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',010,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',011,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',011,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',012,b'',exc,,sv,sd,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro07_M',012,b'',xxx,,sd,sv,sd,sd,sd,sd,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro07_F',013,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',013,b'',neu,,qw,qw,qw,qw,qw,qw,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',014,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',014,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',015,b'',exc,,sd,sv,sd,sv,sd,sd,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro07_M',015,b'',xxx,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_F',016,b'',exc,,sv,sv,sv,sv,sv,sv,AllMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',016,b'',neu,,qy,qy,sd,qy,sd,sd,AllNotMatch,ConMatch_eda5_eda3_con,NotMatch
b'Ses04F_impro07_M',017,b'',neu,,sv,sd,sv,sv,sv,sv,AllNotMatch,ConMatch,NotMatch
b'Ses04F_impro07_F',017,b'',exc,,"fo_o_fw_""_by_bc",sd,sd,aa,"fo_o_fw_""_by_bc",xx,AllNotMatch,NotConMatch,NotMatch
b'Ses04F_impro07_M',018,b'',neu,,qw,qw,qw,qo,qw,qw,AllNotMatch,ConMatch_eda5_eda3_strong,NotMatch
b'Ses04F_impro07_F',018,b'',exc,,sd,sd,sd,sd,sd,sd,AllMatch,NotConMatch,NotMatch
